Sample ID,Number of Reads,Valid Barcodes,Valid UMI Sequences,Sequencing Saturation,Q30 Bases in Barcode,Q30 Bases in Probe Read,Q30 Bases in UMI,Reads Mapped to Probe Set,Reads Mapped Confidently to Probe Set,Fraction Reads in Squares Under Tissue,Genes Detected,Reads Mapped Confidently to the Filtered Probe Set,Number of Genes,Reads Half-Mapped to Probe Set,Reads Split-Mapped to Probe Set,Estimated UMIs from Genomic DNA,Estimated UMIs from Genomic DNA per Unspliced Probe,Number of Squares Under Tissue 2 µm,Mean Reads Under Tissue per Square 2 µm,Fraction of Squares Under Tissue 2 µm,Mean Genes Under Tissue per Square 2 µm,Mean UMIs Under Tissue per Square 2 µm,Total Genes Detected Under Tissue 2 µm,Number of Bins Under Tissue 8 µm,Mean Reads Under Tissue per Bin 8 µm,Fraction of Bins Under Tissue 8 µm,Mean Genes Under Tissue per Bin 8 µm,Mean UMIs Under Tissue per Bin 8 µm,Total Genes Detected Under Tissue 8 µm,UMIs per sq mm of Tissue,Reads per sq mm of Tissue,Number of Bins Under Tissue 16 µm,Mean Reads Under Tissue per Bin 16 µm,Fraction of Bins Under Tissue 16 µm,Mean Genes Under Tissue per Bin 16 µm,Mean UMIs Under Tissue per Bin 16 µm,Total Genes Detected Under Tissue 16 µm,Number of Cells,Reads in Cells,UMIs in Cells,Mean Reads per Cell,Median Genes per Cell,Median UMIs per Cell,Median Cell Area (μm²),Median Nucleus Area (μm²),Maximum Nucleus Diameter (pixels)
H1-M3TCP9V_A1,208442433,0.9399311751460894,0.9984884411707092,0.414616953291026,0.9752152210562538,0.971115297261716,0.961750537993855,0.9888496647897024,0.984880065183273,0.996573329231087,17371,0.9729869829335566,18132,0.00296714057257238,0.0010024590338570845,0.0005403160785395932,2.0,10660977,19.55190720325163,0.9499645355312988,9.822913509708082,10.018927345964014,17371,668582,311.76794020778306,0.952065094183788,140.95140461453786,159.84478941999888,17371,2497574.8346874826,4565463.010707737,167737,1242.674144643102,0.9554342934934296,490.4742006832046,637.4574244203675,17371,61691,0.5,0.5491,1741.0,497.0,600.0,212.0,24.0,256
